정보공시 학교코드,행정표준코드,도로명주소,시도명
S010002010,7031160,서울특별시 서대문구 세무서길 33-9,서울특별시
S010002011,7031161,서울특별시 마포구 월드컵북로 152,서울특별시
S010002012,7031162,서울특별시 은평구 증산서길 61,서울특별시
S010002013,7031164,서울특별시 서대문구 연세로5나길 30-3,서울특별시
S010002014,7031165,서울특별시 마포구 백범로1길 56,서울특별시
S010002015,7031166,서울특별시 마포구 대흥로24바길 27,서울특별시
S010002016,7031167,서울특별시 서대문구 백련사길 55,서울특별시
S010002017,7031168,서울특별시 서대문구 세검정로 105,서울특별시
S010002018,7031169,서울특별시 서대문구 홍은중앙로 13,서울특별시
S010002019,7031170,서울특별시 은평구 갈현로29길 27,서울특별시
S010002021,7031172,서울특별시 은평구 연서로 117,서울특별시
S010002023,7031174,서울특별시 서대문구 성산로 512-39,서울특별시
S010002024,7031175,서울특별시 서대문구 북아현로11가길 7,서울특별시
S010002025,7031176,서울특별시 은평구 가좌로5길 5,서울특별시
S010002026,7031177,서울특별시 마포구 성미산로 51,서울특별시
S010002163,7134077,서울특별시 광진구 천호대로130길 58,서울특별시
S010002164,7134078,서울특별시 성동구 성수일로 34,서울특별시
S010002165,7134079,서울특별시 성동구 뚝섬로13길 22,서울특별시
S010002166,7134080,서울특별시 성동구 뚝섬로 332,서울특별시
S010002167,7134081,서울특별시 광진구 아차산로70길 35,서울특별시
S010002168,7134082,서울특별시 광진구 광장로1길 27,서울특별시
S010002169,7134084,서울특별시 광진구 구의강변로 69,서울특별시
S010002170,7134085,서울특별시 광진구 광나루로30길 49,서울특별시
S010002171,7134086,서울특별시 성동구 행당로1길 13,서울특별시
S010002172,7134087,서울특별시 성동구 독서당로 251,서울특별시
S010002173,7134088,서울특별시 성동구 무수막길 69,서울특별시
S010002174,7134089,서울특별시 성동구 마장로29길 29,서울특별시
S010002175,7134090,서울특별시 광진구 영화사로 111,서울특별시
S010002176,7134091,서울특별시 광진구 뚝섬로 561,서울특별시
S010002177,7134094,서울특별시 성동구 무학봉15길 21,서울특별시
S010002178,7134095,서울특별시 성동구 사근동11길 16,서울특별시
S010002179,7134096,서울특별시 성동구 아차산로17길 21,서울특별시
S010002180,7134097,서울특별시 광진구 뚝섬로56길 7,서울특별시
S010002181,7134099,서울특별시 광진구 능동로 42,서울특별시
S010002182,7134100,서울특별시 광진구 뚝섬로46길 64,서울특별시
S010002183,7134101,서울특별시 광진구 뚝섬로64길 71,서울특별시
S010002184,7134103,서울특별시 성동구 금호로1길 25,서울특별시
S010002185,7134104,서울특별시 성동구 한림말길 43,서울특별시
S010002186,7134105,서울특별시 광진구 용마산로22길 82,서울특별시
S010002187,7134106,서울특별시 성동구 용답25길 1,서울특별시
S010002188,7134107,서울특별시 광진구 천호대로113길 10,서울특별시
S010002189,7134108,서울특별시 성동구 독서당로62길 28,서울특별시
S010002190,7134109,서울특별시 광진구 아차산로44길 26,서울특별시
S010002191,7134110,서울특별시 광진구 군자로 74,서울특별시
S010002192,7134111,서울특별시 광진구 긴고랑로13길 59,서울특별시
S010002193,7134112,서울특별시 광진구 동일로72길 43,서울특별시
S010002194,7134113,서울특별시 성동구 고산자로8길 6,서울특별시
S010002196,7134116,서울특별시 광진구 자양로4길 63,서울특별시
S010002197,7134117,서울특별시 광진구 군자로 114,서울특별시
S010002198,7134118,서울특별시 성동구 살곶이길 208,서울특별시
S010002289,7121335,서울특별시 성북구 한천로 694,서울특별시
S010002290,7121336,서울특별시 성북구 안암로 5,서울특별시
S010002291,7121337,서울특별시 성북구 북악산로 870,서울특별시
S010002292,7121298,서울특별시 성북구 정릉로48길 52,서울특별시
S010002293,7121300,서울특별시 성북구 길음로 142,서울특별시
S010002294,7121301,서울특별시 성북구 동소문로13길 38,서울특별시
S010002295,7121302,서울특별시 성북구 보문사길 50,서울특별시
S010002296,7121303,서울특별시 성북구 삼양로 77,서울특별시
S010002297,7121304,서울특별시 강북구 솔샘로 195,서울특별시
S010002298,7121305,서울특별시 강북구 오현로 204,서울특별시
S010002299,7121306,서울특별시 강북구 삼양로19길 141,서울특별시
S010002300,7121307,서울특별시 성북구 보문로29길 106,서울특별시
S010002301,7121308,서울특별시 강북구 삼양로49길 17,서울특별시
S010002302,7121310,서울특별시 성북구 돌곶이로22길 21,서울특별시
S010002303,7121311,서울특별시 성북구 성북로 102-10,서울특별시
S010002304,7121312,서울특별시 강북구 오현로 9,서울특별시
S010002305,7121313,서울특별시 강북구 삼양로20길 29,서울특별시
S010002306,7121314,서울특별시 강북구 한천로124길 14,서울특별시
S010002307,7121315,서울특별시 강북구 삼양로74길 39,서울특별시
S010002308,7121316,서울특별시 성북구 종암로40길 30,서울특별시
S010002309,7121317,서울특별시 성북구 정릉로 279,서울특별시
S010002310,7121318,서울특별시 성북구 종암로5길 14,서울특별시
S010002311,7121319,서울특별시 성북구 오패산로16길 37,서울특별시
S010002312,7121320,서울특별시 성북구 고려대로7가길 39,서울특별시
S010002313,7121321,서울특별시 강북구 월계로 221,서울특별시
S010002314,7121322,서울특별시 강북구 삼양로99길 36,서울특별시
S010002315,7121323,서울특별시 성북구 장월로3길 42,서울특별시
S010002316,7121324,서울특별시 강북구 인수봉로37길 24,서울특별시
S010002317,7121325,서울특별시 강북구 인수봉로 269,서울특별시
S010002318,7121326,서울특별시 성북구 월곡로 74,서울특별시
S010002319,7121327,서울특별시 성북구 장월로23길 16,서울특별시
S010002320,7121329,서울특별시 성북구 장월로8가길 41,서울특별시
S010002321,7121330,서울특별시 성북구 아리랑로 63,서울특별시
S010002322,7121331,서울특별시 성북구 솔샘로25가길 8,서울특별시
S010002323,7121332,서울특별시 성북구 정릉로24길 58,서울특별시
S010002324,7121333,서울특별시 성북구 정릉로9라길 11,서울특별시
S010002325,7121334,서울특별시 강북구 솔매로50가길 25,서울특별시
S010002326,7121338,서울특별시 성북구 북악산로 918,서울특별시
S010002327,7121339,서울특별시 강북구 도봉로13가길 19,서울특별시
S010002328,7121340,서울특별시 성북구 성북로4길 52-1,서울특별시
S010002365,7091368,서울특별시 서초구 신반포로19길 23,서울특별시
S010002366,7061054,서울특별시 중구 매봉18길 109,서울특별시
S010002367,7061055,서울특별시 중구 소파로2길 7,서울특별시
S010002368,7061056,서울특별시 종로구 홍지문2길 1,서울특별시
S010002369,7061057,서울특별시 중구 다산로 269,서울특별시
S010002370,7061058,서울특별시 종로구 삼일대로 446,서울특별시
S010002371,7061059,서울특별시 용산구 효창원로 137,서울특별시
S010002372,7061060,서울특별시 중구 퇴계로22길 17,서울특별시
S010002373,7061061,서울특별시 용산구 원효로64길 17-10,서울특별시
S010002375,7061062,서울특별시 중구 덕수궁길 140,서울특별시
S010002376,7061063,서울특별시 종로구 통일로12길 23,서울특별시
S010002377,7061064,서울특별시 종로구 사직로9길 19,서울특별시
S010002378,7061065,서울특별시 종로구 낙산길 250,서울특별시
S010002380,7061067,서울특별시 중구 손기정로 73,서울특별시
S010002381,7061068,서울특별시 용산구 두텁바위로1나길 19,서울특별시
S010002382,7061069,서울특별시 용산구 서빙고로51길 14,서울특별시
S010002383,7061070,서울특별시 종로구 세검정로9길 1,서울특별시
S010002384,7134150,서울특별시 성동구 마장로 161,서울특별시
S010002385,7061073,서울특별시 용산구 이촌로 255,서울특별시
S010002387,7061075,서울특별시 용산구 녹사평대로60길 39,서울특별시
S010002388,7061076,서울특별시 용산구 효창원로13길 38,서울특별시
S010002389,7061077,서울특별시 용산구 녹사평대로40길 19,서울특별시
S010002390,7061078,서울특별시 중구 청구로17길 40,서울특별시
S010002391,7061079,서울특별시 종로구 북촌로4길 7,서울특별시
S010002392,7061080,서울특별시 종로구 지봉로 73,서울특별시
S010002393,7061081,서울특별시 중구 다산로 170,서울특별시
S010002394,7061082,서울특별시 종로구 자하문로 105,서울특별시
S010002395,7061083,서울특별시 용산구 효창원로 228,서울특별시
S010002397,7061085,서울특별시 용산구 한강대로14길 9,서울특별시
S010002398,7061086,서울특별시 용산구 한남대로 112,서울특별시
S010002399,7061087,서울특별시 종로구 혜화로 32,서울특별시
S010002400,7061088,서울특별시 종로구 대학로 12,서울특별시
S010002401,7061089,서울특별시 용산구 두텁바위로 140,서울특별시
S010002402,7061090,서울특별시 중구 청구로6길 11,서울특별시
S010002403,7061091,서울특별시 중구 소파로2길 10,서울특별시
S010002404,7061092,서울특별시 용산구 청파로 263,서울특별시
S010002405,7061093,서울특별시 종로구 삼일대로 460,서울특별시
S010002495,7081451,서울특별시 양천구 신정로 292,서울특별시
S010005177,7041110,서울특별시 금천구 금하로30길 53,서울특별시
S010005178,7051120,서울특별시 노원구 덕릉로112길 68,서울특별시
S010005179,7132098,서울특별시 관악구 성현로 117,서울특별시
S010005203,7134083,서울특별시 광진구 자양로40길 41,서울특별시
S010005213,7031149,서울특별시 은평구 연서로35길 37,서울특별시
S010005214,7041105,서울특별시 구로구 경인로46길 13,서울특별시
S010005215,7051111,서울특별시 도봉구 도봉로136다길 4,서울특별시
S010005236,7021094,서울특별시 중랑구 동일로157길 75,서울특별시
S010005241,7134102,서울특별시 광진구 워커힐로 32,서울특별시
S010005244,7134093,서울특별시 성동구 마장로35나길 31,서울특별시
S010005247,7031135,서울특별시 은평구 은평터널로 150,서울특별시
S010005249,7121309,서울특별시 성북구 한천로58길 273,서울특별시
S010005251,7132095,서울특별시 동작구 여의대방로16길 30,서울특별시
S010005253,7081466,서울특별시 강서구 양천로69길 49,서울특별시
S010005254,7041148,서울특별시 영등포구 문래로 56,서울특별시
S010005257,7132118,서울특별시 관악구 조원로 67,서울특별시
S010005259,7081481,서울특별시 강서구 까치산로10길 70,서울특별시
S010005269,7134114,서울특별시 성동구 행당로 95,서울특별시
S010005272,7121299,서울특별시 성북구 길음로15길 55,서울특별시
S010005280,7081474,서울특별시 양천구 신정로13가길 30,서울특별시
S010005282,7121328,서울특별시 성북구 한천로101길 66,서울특별시
S010005283,7021120,서울특별시 동대문구 장안벚꽃로 309,서울특별시
S010005370,7031132,서울특별시 마포구 월드컵로42길 30,서울특별시
